slug,name,oneLiner,description,category,logoUrl,websiteUrl,docsUrl,pricingUrl,apiType,authMethod,hasFreeTier,sdkLanguages,hasWebhooks,aiCapabilities,aiDifficulty,starterPrompt,mcpReady,isFeatured,alternativeTo,integrations
xactly,Xactly,Sales performance management and incentive compensation software.,"Xactly provides AI-powered solutions for sales performance management, specializing in incentive compensation and sales planning. Its AI (Xactly AI) uses historical data to provide insights into sales productivity, quota attainment, and the effectiveness of compensation plans. Xactly helps revenue leaders design more effective sales territories, set realistic quotas, and motivate their teams to achieve higher levels of performance through data-driven insights.",Operations,/logos/xactly.svg,https://xactlycorp.com,https://xactlycorp.com,https://xactlycorp.com,"[""REST""]","[""API Key""]",false,[],true,"[""Predictive Quota & Territory Planning"", ""AI Sales Productivity Analytics"", ""Incentive Compensation Optimization""]",Advanced,"Claude, analyze our current quota attainment data in Xactly and identify which sales teams are at risk of missing their end-of-year targets.",false,false,"[""CaptivateIQ"", ""Everstage"", ""Spiff""]",
pocus,Pocus,Revenue intelligence platform for product-led growth (PLG) teams.,"Pocus is an AI-powered revenue intelligence platform designed specifically for PLG companies. It helps sales and success teams identify high-value opportunities within their existing user base by analyzing product usage data. Pocus provides an 'Intelligent Inbox' that tells reps exactly which accounts to focus on, who to contact, and what to say based on real-time usage signals. It bridges the gap between self-serve users and enterprise revenue.",Analytics,/logos/pocus.svg,https://pocus.com,https://pocus.com,https://pocus.com,"[""REST""]","[""API Key""]",false,[],true,"[""Product Usage Intent Scoring"", ""AI Intelligent Sales Inbox"", ""PLG Revenue Analytics""]",Advanced,"Claude, use Pocus to find the top 5 'Free' accounts that have reached the usage limit for our 'Collaboration' feature and should be contacted for an upgrade.",false,true,"[""Endgame"", ""Correlated"", ""Calixa""]",
cloudapps,Cloudapps,Revenue intelligence and sales forecasting platform powered by deep learning.,"Cloudapps is a revenue intelligence platform that uses deep learning to optimize the entire sales funnel. It provides modules for deal health scoring, accurate sales forecasting, and cross-sell/upsell identification. Cloudapps' AI analyzes historical CRM data and real-time activity to provide reps with 'Next Best Action' suggestions and managers with predictable revenue insights. It focuses on driving revenue growth through behavioral intelligence and automation.",Analytics,/logos/cloudapps.svg,https://cloudapps.com,https://cloudapps.com,https://cloudapps.com/pricing,"[""REST""]","[""API Key""]",false,[],true,"[""Deep Learning Sales Forecasting"", ""AI Deal Health Scoring"", ""Behavioral Next Best Action""]",Advanced,"Claude, show me the Cloudapps deal health score for the 'Acme Corp' opportunity and summarize the factors impacting it.",false,false,"[""Clari"", ""Aviso"", ""InsightSquared""]",
insight7,Insight7,AI-powered customer insights platform for sales and product teams.,"Insight7 is an AI-driven platform that automates the analysis of customer feedback, interviews, and sales calls. It uses AI to extract key insights, identify pain points, and surface customer sentiment from large volumes of unstructured data. Insight7 helps sales teams understand their customers better, allowing them to tailor their messaging and handle objections more effectively based on real customer evidence.",Conversation Intelligence,/logos/insight7.svg,https://insight7.io,https://insight7.io,https://insight7.io/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""AI Customer Insight Extraction"", ""Sentiment & Pain Point Analysis"", ""Automated Feedback Synthesis""]",Intermediate,"Claude, analyze our customer interview transcripts in Insight7 and summarize the top three reasons why prospects choose us over our main competitor.",false,false,"[""Gong"", ""Dovetail"", ""EnjoyHQ""]",
foureyes,Foureyes,Sales intelligence and lead tracking for automotive dealerships.,"Foureyes is a sales intelligence platform specifically built for the automotive industry. It uses AI to track website visitors, identify leads, and provide sales teams with real-time insights into customer behavior. Foureyes automates lead follow-up and provides dealerships with deep visibility into their sales process, helping them improve their conversion rates and drive more sales through data-driven intelligence.",Prospecting,/logos/foureyes.svg,https://foureyes.io,https://foureyes.io,https://foureyes.io,"[""REST""]","[""API Key""]",false,[],true,"[""Automotive-specific Lead Tracking"", ""AI Website Visitor Analysis"", ""Automated Dealer Follow-up""]",Intermediate,"Claude, use Foureyes to identify which website visitors from yesterday have shown high intent for our 'SUV' inventory.",false,false,"[""DealerSocket"", ""VinSolutions"", ""Elead""]",
collective-i,Collective[i],AI-powered sales forecasting and collaborative revenue network.,Collective[i] is an AI platform that provides end-to-end sales forecasting and relationship intelligence. It uses a collaborative network of data to provide highly accurate forecasts and identify the best paths into target accounts. Collective[i]'s AI (Intelligent Write-Back) automates CRM data entry and provides sales teams with real-time alerts and suggestions to improve their win rates and revenue predictability.,Analytics,/logos/collectivei.svg,https://collectivei.com,https://collectivei.com,https://collectivei.com,"[""REST""]","[""API Key""]",false,[],true,"[""Network-based Sales Forecasting"", ""Automated CRM Write-Back AI"", ""Warm Path Relationship Intelligence""]",Advanced,"Claude, show me our Collective[i] forecast for this month and identify any accounts where we have a strong mutual connection in the network.",false,false,"[""Clari"", ""Aviso"", ""People.ai""]",
grain,Grain,AI-powered meeting recording and highlights for sales and product teams.,"Grain is an AI meeting assistant that records, transcribes, and summarizes your video calls. It uses AI to identify key moments and create shareable 'highlights' that can be easily shared with colleagues or integrated into your CRM. Grain helps sales teams capture the 'voice of the customer' and ensure that critical details from every meeting are documented and actionable, improving collaboration and deal velocity.",Conversation Intelligence,/logos/grain.svg,https://grain.com,https://grain.com,https://grain.com/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""AI Meeting Summarization"", ""Automated Highlight Extraction"", ""CRM Call Recording Sync""]",Beginner-Friendly,"Claude, summarize my last discovery call in Grain and create a highlight clip of the prospect explaining their current budget constraints.",false,false,"[""Gong"", ""Chorus.ai"", ""Otter.ai""]",
goelo,GoElo,AI-driven sales prospecting and outreach automation tool.,GoElo is an AI-powered sales tool designed to help reps find and engage prospects more effectively. it uses AI to identify high-quality leads based on specific criteria and automate personalized outreach across different channels. GoElo's focus is on helping sales teams scale their outbound efforts while maintaining a high level of relevance and engagement through AI-driven insights and automation.,Sales Engagement,/logos/goelo.svg,https://goelo.com,https://goelo.com,https://goelo.com,"[""REST""]","[""API Key""]",false,[],true,"[""AI Lead Selection"", ""Automated Outreach Sequences"", ""Engagement Predictive Analytics""]",Beginner-Friendly,"Claude, use GoElo to identify 50 high-intent prospects in the logistics sector and start an automated email sequence.",false,false,"[""Salesrobot"", ""Expandi"", ""Waalaxy""]",
rafiki,Rafiki,AI-powered conversation intelligence and revenue reporting platform.,"Rafiki is a conversation intelligence platform that uses AI to analyze sales calls and provide actionable insights for revenue teams. It features AI agents that can automatically summarize meetings, score calls based on custom playbooks, and identify deal risks. Rafiki also offers advanced revenue reporting, helping leaders understand the true health of their pipeline and drive more predictable forecasts through data-driven conversation analysis.",Conversation Intelligence,/logos/rafiki.svg,https://getrafiki.ai,https://docs.getrafiki.ai/,https://getrafiki.ai/pricing,"[""REST""]","[""API Key""]",false,[],true,"[""AI Call Scoring"", ""Meeting & Deal Summarization"", ""Predictive Revenue Reporting""]",Intermediate,"Claude, summarize my last three Rafiki recordings and identify the key objections raised by the prospects regarding our pricing.",false,false,"[""Gong"", ""Chorus.ai"", ""Jiminny""]",
scratchpad,Scratchpad,The revenue team workspace for faster CRM updates and pipeline management.,"Scratchpad is a workspace designed specifically for sales reps to manage their pipeline and update Salesforce faster. It provides a highly intuitive interface that allows reps to make bulk updates, manage tasks, and capture meeting notes without the friction of the standard CRM UI. Scratchpad uses AI to help with note organization and deal hygiene, ensuring that revenue teams have clean data and can focus more time on selling.",Operations,/logos/scratchpad.svg,https://scratchpad.com,https://scratchpad.com,https://scratchpad.com/pricing,"[""REST""]","[""OAuth2""]",true,[],true,"[""AI-assisted Note Organization"", ""Bulk CRM Update Automation"", ""Pipeline Hygiene Intelligence""]",Beginner-Friendly,"Claude, use Scratchpad to update the close dates for all my deals in the 'Negotiation' stage to the end of this month.",false,true,"[""Dooly"", ""Momentum"", ""Troops""]",
